,name,start_rec_s,fin_rec_ms,dur_whole
290,sine_bass_thought_1588897572960_trial_291.csv,1588897569.9101892,1588897572960,3.0498108863830566
291,sine_bass_thought_1588897582401_trial_292.csv,1588897579.320981,1588897582401,3.080018997192383
292,sine_bass_thought_1588897593839_trial_293.csv,1588897590.8313951,1588897593839,3.0076048374176025
293,sine_bass_thought_1588897604239_trial_294.csv,1588897601.204152,1588897604239,3.0348479747772217
294,sine_bass_thought_1588897617546_trial_295.csv,1588897614.4558709,1588897617546,3.0901291370391846
295,sine_bass_thought_1588897628826_trial_296.csv,1588897625.7504792,1588897628826,3.0755207538604736
296,sine_bass_thought_1588897638874_trial_297.csv,1588897635.842054,1588897638874,3.0319461822509766
297,sine_bass_thought_1588897652598_trial_298.csv,1588897649.5224059,1588897652598,3.075594186782837
298,sine_bass_thought_1588897661183_trial_299.csv,1588897658.151979,1588897661183,3.0310211181640625
299,sine_bass_thought_1588897670262_trial_300.csv,1588897667.221071,1588897670262,3.040929079055786
300,sine_bass_thought_1588897684113_trial_301.csv,1588897681.0117278,1588897684113,3.1012721061706543
301,sine_bass_thought_1588897694778_trial_302.csv,1588897691.722807,1588897694778,3.0551931858062744
302,sine_bass_thought_1588897703494_trial_303.csv,1588897700.44107,1588897703494,3.0529298782348633
303,sine_bass_thought_1588897714014_trial_304.csv,1588897711.0031302,1588897714014,3.0108697414398193
304,sine_bass_thought_1588897724070_trial_305.csv,1588897720.9952052,1588897724070,3.0747947692871094
